"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"ZHONG_PFC_MAJOR_TYPES_MICROGLIA","ZHONG_PFC_MAJOR_TYPES_MICROGLIA",416,-0.396886622320513,-2.15230763895273,9.71836310956263e-17,7.28183064423657e-15,4.56689995750124e-15,4905,"tags=42%, list=27%, signal=31%","Ly96/Asah1/Vsig4/Lpar6/Selplg/Tmem119/Adam9/Rgs10/C1qc/Maf/Nckap1l/Wasf2/Lair1/Cd84/Oas1g/Pla2g15/Plcb2/Nr4a2/Bhlhe41/Cyfip1/Glipr1/Rnaset2a/Atp6v0e/Gng5/Pltp/Cd53/Junb/Prr13/Lcp1/Dab2/Pdk4/Mpp1/Itgam/Ccl4/Appl2/Arhgap12/Rnf130/Cmtm6/Tnfaip8l2/Aplp2/Apbb1ip/C3/Was/Dock8/Slc9a9/Ctsl/Ostf1/Rab31/Fyb/Mbnl1/Hck/Siglece/Klf2/C1qa/Tbxas1/Sgk1/C3ar1/Olr1/Tm6sf1/Tfec/Frmd4a/Abhd12/Pycard/Rhog/Crybb1/Actr2/Rb1/Tpt1/Srgn/Msn/Ncf4/Elf1/Rcsd1/Fam78a/Atm/Cd86/Ctsc/Bin2/Slc7a8/Tsc22d3/Gnai2/Stom/Hspa1a/Vav1/Rhbdf2/Ifi205/Arrb2/Ptprc/Herpud1/Ms4a7/Galnt1/Fli1/Il10ra/Tlr7/Il13ra1/Fpr1/Cd14/Vsir/Pla2g7/Milr1/Ccr1/Ikzf1/Ptgs1/Gsn/Ifngr1/P2ry13/Mfsd1/Ptafr/Lims1/Rab32/Mpeg1/Cd164/Gpsm3/Zfp36l2/Lyn/Irf8/Mef2a/Ftl1/Zfp36l1/Lpcat2/Plek/Il16/Alox5/Bri3/Kctd12/Lpar5/Cd300a/Tgoln1/Jun/Xbp1/Ccl3/Sorl1/Ninj1/C5ar1/B3gnt5/Slco2b1/Nfkbia/Sh2b3/Entpd1/Mylip/Vmp1/Inpp5d/Syk/Rbms1/Ier3/Il17ra/Jag1/Gpr34/Zfhx3/Naip2/Sat1/Samsn1/Pag1/Abi3/Cxcl16/Apoe/Csf3r/Fcgr2b/Tlr4/Ucp2/Il6ra/Lyst/Mgat4a/Mertk/Lpin2/Nr3c1/Nrip1/Scaf11/Crebl2/Havcr2/Ppp1r18/Adap2/Ltc4s/Glul"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",198,-0.502428648860939,-2.53573292433416,3.66773922768833e-16,2.56497229989671e-14,1.60865755600366e-14,3610,"tags=47%, list=20%, signal=38%","Nfkb2/Nfil3/Klf2/Bhlhe40/Sgk1/Sqstm1/Olr1/Rcan1/Nfe2l2/Ets2/Pde4b/Icam1/Litaf/Map3k8/Bcl6/Fosl2/Ppp1r15a/Il1b/Trib1/Ackr3/Tnfaip2/Nampt/Fjx1/Klf9/Cxcl1/Tnip1/Phlda2/Tnfaip6/Zc3h12a/Tgif1/Il23a/Dusp5/Ptgs2/Cxcl2/Tiparp/Ccl20/Zbtb10/Bcl3/Plek/Kdm6b/Ehd1/Pnrc1/Id2/Socs3/Traf1/Jun/Serpine1/Inhba/Gch1/Irs2/Rela/Eif1/Ninj1/Rnf19b/Cd44/Phlda1/Atp2b1/Per1/Birc3/Cdkn1a/Nfkbia/Tlr2/Pmepa1/Areg/Hbegf/Mcl1/Mxd1/Ier3/Jag1/Btg1/G0s2/Vegfa/Sat1/F2rl1/Tnfaip8/Cd80/Abca1/Ccnl1/Pfkfb3/Cebpb/Clcf1/Lamb3/Il1a/Nfat5/Icosl/Serpinb2/Cflar/Cxcl3/Klf10/Gadd45a/Tnfrsf9/Dennd5a/Il12b/B4galt1"
"FAN_OVARY_CL18_B_LYMPHOCYTE","FAN_OVARY_CL18_B_LYMPHOCYTE",401,-0.391721836434994,-2.11439673886056,1.11336554825004e-15,7.29950287571433e-14,4.57798333984392e-14,4348,"tags=38%, list=24%, signal=30%","Tnfrsf21/Arpc5l/Gabarapl2/Glipr1/Rnaset2a/Atp6v0e/Ncf1/Gng5/Tagln2/Golt1b/Cd53/Prr13/Zc3hav1/Park7/Akirin2/Lcp1/Hspa4/Sct/Supt4a/Ube2a/Rhof/Lilra6/Asf1a/Sar1b/Rnf130/Top1/Cmtm6/Dhrs7/Ppp1cb/Ythdf2/Anp32a/Nfkb2/Jtb/Arpc3/Sqstm1/Capza1/Tspan13/Mob4/M6pr/Mtdh/Selenot/Ms4a6c/Smim14/Txnrd1/Slc3a2/Saraf/Ap3s1/Tcf25/Ddx5/Rhog/Ofd1/Rap1a/Actr2/Litaf/Ywhaz/Tpt1/Srgn/Sh3bp5/Tgfb1/Ccdc50/Ltb/Mknk2/Elf1/Pabpc1/Rhoa/Trib1/Ctsc/Ensa/Jaml/G3bp2/Hspa1a/Ptpn2/Etf1/Rbm5/Herpud1/Cdk2ap2/Bloc1s2/Tnip1/Atf5/Cxcr4/Tomm20/Grsf1/Tmem248/Iscu/Ifngr1/Rab8a/Naa50/Ccr7/Stk4/Egln3/Tra2b/Rala/Dnaja1/Gpsm3/Dedd2/Irf8/Ftl1/Alkbh5/Plek/Ranbp2/Akap13/Cyb561a3/Phf20l1/Rbx1/Sf1/Taldo1/Gna13/Tm9sf2/Tmem243/Dnase1l3/P2ry6/Slc7a11/Ezr/Ninj1/Arid5a/Ppp1r2/Cd44/Fmnl1/Kmt2e/Mbp/Birc3/Sh2b3/Ptp4a2/Pmaip1/Pmepa1/Mob1a/Rnf149/N4bp2l1/Hsp90aa1/Sat1/Fabp5/Lrrfip1/Pag1/Ptpn1/Sell/Akirin1/Cytip/Ucp2/Cacybp/Nr3c1/Rnf145/Ankrd12/Eloa/Tgfbr1/Clec2e/Ypel5/Cflar/Baz1a/Sidt1/Fth1/Ankrd11/Crem/B4galt1/Brd4"
"AIZARANI_LIVER_C25_KUPFFER_CELLS_4","AIZARANI_LIVER_C25_KUPFFER_CELLS_4",159,-0.528480849489909,-2.57608718344068,2.64248211780227e-15,1.63056690680857e-13,1.02263239853029e-13,5201,"tags=58%, list=29%, signal=41%","Klf4/Ctss/Metrnl/Rilpl2/Macroh2a1/Flt3/Ciita/Ncf2/Themis2/Tnfrsf1b/Clec7a/Fgr/Lyz2/Nr4a2/Rnaset2a/Ahr/Ap1s2/Fgd4/Jarid2/Cd163/Cmtm6/Cntrl/Rab31/Hck/Sgk1/Litaf/Srgn/Map3k8/Il1r2/Pabpc1/Il1b/Cd86/Cd55/Clec4e/Celf2/Nampt/Jaml/Zeb2/Thbs1/Ptk2b/Ifi205/Arrb2/Herpud1/Ms4a7/Il13ra1/Fpr1/Cxcr4/Tet2/Irak3/Pstpip2/Emilin2/Cxcl2/Lims1/Ereg/Mpeg1/Lyn/Irf8/Klhl6/Adgre5/Plek/Kdm6b/Kctd12/Gna13/Ccdc88a/Marchf1/C5ar1/B3gnt5/Gpat3/Atp2b1/Basp1/Tlr2/Sh2b3/Pmaip1/Areg/Hbegf/Syk/Nlrp3/Ier3/Ogfrl1/Vegfa/Sat1/Lrrfip1/Samsn1/Sell/Stk17b/Cxcl16/Rhoq/Fcgr2b/Icosl/Thbd/Mafb/Fth1"
"SU_HO_CONV_CENT_CHONDROSARCOMA_C1_HIGH_GRADE_CHONDROSARCOMA_2","SU_HO_CONV_CENT_CHONDROSARCOMA_C1_HIGH_GRADE_CHONDROSARCOMA_2",489,-0.36051047289854,-1.98140550692432,7.57970180487872e-15,4.41728177406543e-13,2.7703588468124e-13,4321,"tags=40%, list=24%, signal=31%","Gcc2/Rabac1/Zbtb16/Itga5/Sptssa/Csnk1a1/Nfic/Ccdc68/Slc20a1/Scn1b/Bcl2l1/Mrps21/Slc26a2/Pdk4/Whrn/Cops2/Saa1/Krt14/Abi1/Prkab2/Bfar/Top1/Dnajb6/Wtap/Ugdh/Cdc73/Chsy1/Cdk6/Homer3/Zfp622/Xylt1/Jtb/Mbnl1/Coq10b/Sertad2/Ugp2/Mturn/Pik3r1/Nav1/Wasl/Hnrnph1/Tmem183a/Cux1/Tcf25/Ngrn/Mgst3/Calb2/Ccno/Rtf1/Zkscan1/Kansl1l/Litaf/Vapa/Eln/Tgfb1/Impdh1/Bcl6/Camk2n1/Ltbp2/Chmp3/Ngef/Prrc2c/Rnase4/Cd55/Ccz1/Tsc22d3/Ensa/Arl8a/Klf9/Etf1/Stk38l/Arhgef2/Ivns1abp/Golph3/Pacsin2/Tlk1/Abl2/Pip4p1/Ddx42/Tomm20/Aftph/Ltbp4/Tmem248/Gsn/Mapkapk2/Rtn4/Uhmk1/Zbtb7a/Zc3h15/Morf4l1/Brox/Riok3/Ifrd1/Itsn2/Klf7/Rnf115/Mbd1/Lims1/Foxo3/Wdr33/Cdc42se1/Cast/Secisbp2l/Ass1/Mafk/Srrm2/Mef2a/Fstl3/Il16/Ttll4/Bri3/Hbp1/Map3k2/Kcns3/Rab10/Tgoln1/Gnb1/Inhba/Gdi1/Desi2/Elk3/Mtpn/Ppig/Ezr/Chp1/Ccdc71l/Srek1/Kcnk6/Khdc4/Gcnt1/Gls/Kmt2e/Prkar2b/Tgm2/Wdr26/Pmaip1/Hnrnpu/Ralbp1/Dixdc1/Samd4b/Txnip/Larp1/Mcl1/Syt8/Rbms1/Atp1b1/Tmem63a/Jade1/Jag1/Upk3bl/Zbtb43/Arl5a/Sft2d2/Zfhx3/Vamp4/Fnip1/Ywhag/Cmip/Mapk6/Dsg2/Mef2d/Itgav/Bnip2/Crebrf/Eif5b/Rbm39/Per2/Ube2q2/Cebpb/Tra2a/Rbbp6/Gatad2b/Il6ra/Aff4/Ash1l/Csnk1e/Shc4/Nr3c1/Rnf145/Cystm1/Kdm3b/Raph1/Ube2b/Cryab/Chd2/Ube2h/Arid4b/Ankrd11/Camsap2/Ltc4s/Klf13/B4galt1/Brd4/Eif2s3x"
"DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS","DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS",148,0.5701311748472,2.42623151824499,1.63405778558248e-14,9.02171903724223e-13,5.65809482542411e-13,4059,"tags=51%, list=23%, signal=40%","Fga/Plg/Slco1b2/Ttr/Gc/Fgg/Aldob/Mat1a/Pah/Apoc3/Idi1/Cbs/Klhl31/Vtn/Sema4g/Ddc/Agxt/Slc2a2/Serpinc1/Mmab/Slc38a3/Paqr9/Kng2/C8a/Reep6/Hpx/Mst1/Acy1/Tfr2/Apoa2/Dhcr24/Itih2/Slc38a4/Tdo2/Adamts16/G6pc/Tmprss6/Asgr1/Angptl3/Serpina1b/Bhmt/Itih3/Adh1/Itih1/Cps1/Dpys/F2/Msmo1/Pebp1/Ugt2b1/Apom/Fgb/Apoa1/Sardh/Tenm1/Afp/Bdh1/Dhcr7/Hjv/Cyp8b1/Tm7sf2/Cyp39a1/Gper1/Adh4/Mep1a/Nat2/Spryd4/Masp2/Fgfr4/Agt/Aldh4a1/Slc13a5/Fzd5/A1cf/Abcb11/Pbld2"
"HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL","HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL",228,0.497698384474688,2.23798569931915,2.05818367282426e-13,1.07951733639632e-11,6.77034102902717e-12,5541,"tags=61%, list=31%, signal=43%","Rtkn2/Tfap2b/Ube2t/Rnf157/Mns1/Ccnb2/Foxp2/Sfrp2/Tacc3/Cdca3/Spc24/Depdc1b/Pimreg/Cenpm/Tpx2/Timeless/Racgap1/Cenpw/Heyl/Mxd3/Cip2a/Birc5/Efcab11/Tk1/Cenpe/Plk1/Wdhd1/Lrr1/Cenph/Ncapd2/Kif23/Kif20a/Pkmyt1/Kifc1/Prim2/Adam12/Phf19/Ccna2/Lyar/Parpbp/Tac1/Ggct/Nuf2/Bard1/Nde1/Fam83d/Kif2c/Incenp/Aurkb/Cdc20/Tnfrsf19/Ckap2/Orc6/Rad51ap1/Trim9/Fen1/Gli3/E2f1/Clspn/Cdkn3/Ect2/Nox4/Cdc6/Trip13/Gjc1/Ncaph/Melk/Myo10/Rrs1/Ccnb1/Foxm1/Hjurp/Mybl2/Ncapg/Bcar3/Gtse1/Spag5/Ezh2/Aspm/Cdca8/Pcsk5/Mki67/Kif15/Gins2/Cenpa/Cenpf/Fanci/Chaf1a/Uhrf1/Fzd1/Cdca2/Rlbp1/Mtap/Vrk1/Atad2/Cdk1/Mcm4/Emilin1/Postn/Tcf7l1/Gga2/Tyms/Mcm2/Top2a/Kif4/Asf1b/Npr3/Rnaseh2a/Pola2/Kif11/Calcb/Kif20b/Trp53/Mcm3/Cenpo/Slc16a1/Slc1a5/Enc1/Poc1a/Nusap1/Ckap2l/Mad2l1/H1f1/Kdr/Hells/Crb1/Spc25/Yap1/Bub1/Mcm6/Suv39h2/H1f5/Crym/Fbxo5/Troap/Kifc5b/Kcnk2/Cenpk/Bag3/Cenpn"
"ZHONG_PFC_C1_OPC","ZHONG_PFC_C1_OPC",231,0.489124095086631,2.20250950250618,3.3931544070613e-13,1.61791771500332e-11,1.01469928440828e-11,5999,"tags=65%, list=33%, signal=44%","Rtkn2/Tdp1/Dtymk/Ube2t/Mns1/Cep55/Ak9/Kif14/Ccnb2/Sfrp2/Tacc3/Cdca3/Depdc1b/Pimreg/Cenpm/Tpx2/Cdkn2c/Racgap1/Cenpw/Mxd3/Kif22/Cip2a/Prr11/Spdl1/Nudt1/Birc5/H4c3/Tk1/Cenpe/Plk1/Lrr1/Ccnf/Nek2/Ncapd2/Kif23/Esco2/Kif20a/Kifc1/Tuba1b/Kif18b/Rnft2/Kcne1l/Phf19/Ccna2/Lgals1/Pclaf/Prc1/Parpbp/Fancd2/Nuf2/Bard1/Fam83d/Kif2c/Aurkb/Cdc20/Bub1b/Tmem18/Ckap2/Cdc25c/Orc6/Rad51ap1/Aurka/Nrm/Apold1/Pif1/Ska1/Nmu/Cdkn3/H2az1/H2ax/Ttk/Ect2/Trip13/Ncaph/Melk/Ccnb1/Foxm1/Hjurp/Ncapg/Chtf18/Gtse1/Spag5/Aspm/Cdca8/Aamdc/Rad51/Mki67/Arhgef39/Kif15/Gins2/Cenpa/Cenpf/Uhrf1/Cdca2/Shcbp1/Vrk1/Atad2/Cdk1/Emc9/Ash2l/Nup37/Cntln/Hmgb2/Ube2s/Top2a/Polq/Hmmr/Kif4/Asf1b/Rnaseh2a/Pola2/Sclt1/Hmgn2/Hmgb3/Kif11/Kif20b/Vim/Kif18a/Poc1a/Nusap1/Ckap2l/Kpna2/Mad2l1/Hyls1/Ift22/Knstrn/Spc25/Rfc3/Bub1/Pdlim3/Gusb/Fbxo5/Troap/Kifc5b/Cenpk/Cenpn/Rnf26/Pbk/Dsn1/Diaph3/H4c14/Mis18bp1/Ndc80/Oip5/Zwint/Cdca5/Smc2/Ckb/Sgo1/Dhfr/Cdk5rap2"
"HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL","HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL",281,0.469514838888282,2.15775418336044,3.34574863922703e-13,1.61791771500332e-11,1.01469928440828e-11,3859,"tags=44%, list=22%, signal=35%","Ube2t/Lef1/Tox/Dkkl1/Igfbp2/Cxxc4/Hapln1/Dpp10/Stard4/Synpo2/Rgma/Kif14/Ccnb2/Foxp2/Traip/Fbn2/Col23a1/Grik2/Lmnb2/Tacc3/Cdca3/Lrig3/Spc24/Depdc1b/Mapk10/Pimreg/Cenpm/Tpx2/Racgap1/Tmem176b/Meis2/Mxd3/Kif22/Tmem176a/Bicd1/Itgb8/Nsg1/Cip2a/B3galt6/Rhno1/Fanca/Birc5/Tk1/Pde1a/Cenpe/Plk1/Slc2a13/Lrr1/Kif23/Esco2/Kif20a/Gpc4/Arhgap33/Pkmyt1/Kifc1/Twist1/Kif18b/Shisa3/Neil3/Ntm/Pitx2/Ccna2/Epha4/Kif26b/Prc1/Cenpp/Zfhx4/Fzd2/Brca2/Zfp804a/Nuf2/Neurl1b/Jazf1/Fam83d/Kif2c/Zfp458/Aurkb/Cdc20/Bub1b/Pde3a/Ckap2/Cdc25c/Mid1/Rad51ap1/Thnsl2/Aurka/Clspn/Cdkn3/Cdc45/Ect2/Peg3/Trip13/Amotl2/Ncaph/Melk/Ralgps2/Ccnb1/Foxm1/Hjurp/Mybl2/Ncapg/Gtse1/Spag5/Ezh2/Aspm/Cdca8/Mki67/Efemp1/Mcm10/Kif15/Gins2/Cenpa/Cenpf/Fanci/Eya2/Tubb2b/Ldlr/Uhrf1/Pcdh17/Cdca2/Cdk1/Mcm4/Trib2/Rarb/Emc9"
"FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA","FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA",356,-0.381985502485543,-2.02797281978433,1.3276016480824e-12,6.05501795147144e-11,3.7974875517231e-11,4938,"tags=41%, list=28%, signal=31%","Tnfrsf1b/Ly96/Asah1/Vsig4/Lpar6/Selplg/Tmem119/Adam9/Rgs10/C1qc/Maf/Nckap1l/Wasf2/Bcap31/Lair1/Cd84/Oas1g/Vdac1/Pla2g15/Bhlhe41/Cyfip1/Glipr1/Rnaset2a/Atp6v0e/Gng5/Cd53/Junb/Prr13/Lcp1/Dab2/Pdk4/Itgam/Ccl4/Appl2/Rnf130/Cmtm6/Aplp2/Apbb1ip/C3/Dock8/Slc9a9/Ctsl/Ostf1/Fyb/Hck/Siglece/Klf2/C1qa/Arpc3/Tbxas1/C3ar1/Olr1/Nfe2l2/Tfec/Pycard/Rhog/Crybb1/Hspa5/Skap2/Rb1/Srgn/Ncf4/Glrx/Elf1/Rcsd1/Ppp1r15a/Cd86/Ctsc/Bin2/Slc7a8/Stom/Hspa1a/Rhbdf2/Ifi205/Arrb2/Ptprc/Herpud1/Ms4a7/Hspb1/Ddit4/Il10ra/Tlr7/Il13ra1/Fpr1/Cd14/Vsir/Milr1/Ccr1/Hmox1/Ikzf1/Ptgs1/Gsn/Ifngr1/P2ry13/Mfsd1/Ptafr/Lims1/Mpeg1/Cd164/Gpsm3/Zfp36l2/Lyn/Irf8/Mef2a/Zfp36l1/Lpcat2/Plek/Kctd12/Lpar5/Cd300a/Jun/Xbp1/Ccl3/Sorl1/Ninj1/B3gnt5/Slco2b1/Nfkbia/Entpd1/Vmp1/Inpp5d/Syk/Ier3/Il17ra/Gpr34/Zfhx3/Naip2/Sat1/Samsn1/Abi3/Cxcl16/Apoe/Csf3r/Fcgr2b/Tlr4/Ucp2/Il6ra/Lyst/Mgat4a/Mertk/Scaf11/Havcr2/Ppp1r18/Adap2/Ctsh/Ltc4s/Glul"
"DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS","DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS",170,0.525711404245873,2.27924211263916,2.38267701435694e-12,1.04142841169185e-10,6.53146111391706e-11,4491,"tags=49%, list=25%, signal=37%","Fga/Plg/Ttr/Gc/Fgg/Aldob/Mat1a/Pah/Apoc3/Fgl1/Vtn/Hmgcs1/Agxt/Slc2a2/Serpinc1/Cyp51/Igf2/Slc38a3/Hal/Cfhr1/Mttp/Gpc3/Cyp3a11/Kng2/C8a/Chdh/Hpx/Mst1/Gldc/Slc27a2/Apoa2/Dhcr24/Gjb1/Trim71/Itih2/Apoc1/Slc38a4/Slc22a19/Pcyt2/Asgr1/Angptl3/Elovl2/Dlk1/Serpina1b/Lss/Itih3/Adh1/Itih1/Cps1/Dpys/Dgcr6/F2/Msmo1/Pebp1/Ugt2b1/Apom/Fgb/Apoa1/Afp/Dhcr7/Habp2/Sc5d/Cyp19a1/Tm7sf2/Tmem150a/Adh4/Klkb1/Spryd4/Masp2/Hgfac/Agt/Aldh4a1/Slc13a5/Slc25a10/A1cf/Pbld2/Tmem97/Sult1c2/Ahsg/Hnf4a/Serpind1/Prlr/Fst/Slc39a14"
"TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL","TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL",123,0.571303570316211,2.36567386959856,2.74044096971875e-12,1.14988903089399e-10,7.21168676241776e-11,5891,"tags=68%, list=33%, signal=46%","S1pr5/Ube2t/Kif14/Tacc3/Cdca3/Cenpm/Tpx2/Dut/Kif22/Nudt1/Birc5/Dnajc9/Tk1/Cenph/Pkmyt1/Tuba1b/Tubg1/Ccna2/Fancd2/Brca2/Nuf2/Kif2c/Aurkb/Cdc20/Snrpb/Cdc25c/Orc6/Rad51ap1/Fen1/Stmn1/E2f1/Clspn/Cdkn3/H2az1/Cdc45/Ncaph/Melk/Mybl2/Ebp/Gtse1/Idh2/Ezh2/Aspm/Cdca8/Mki67/Mcm5/Mcm10/Gins2/Hmgn3/Igfbp7/Cenpf/Fanci/Atad2/Cdk1/Mcm4/Rpa3/Snrnp25/Hmgb2/Tyms/Top2a/Polq/Hmmr/Asf1b/Ranbp1/Rcc1/Hmgn2/Pxmp2/Mcm3/Gzmb/Prss23/Mad2l1/Hells/Dtl/Mcm6/Troap/Cenpk/Cenpn/Dusp2/Mcm7/Diaph3/Ndc80/Oip5/Zwint/Smc2"
"MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL","MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL",309,0.44196501212731,2.05695439629646,5.53707613045926e-12,2.23399725417375e-10,1.40108201681661e-10,4498,"tags=47%, list=25%, signal=36%","Rtkn2/Ptx3/Zmat4/Syt2/Ube2t/Sall4/Gulp1/Tmem132c/Ddc/Slit2/En2/Igfbp2/Nes/Kif14/Rbm24/Ccnb2/Sfrp2/Mastl/Lmnb2/Tacc3/Cdca3/Depdc1b/Pimreg/Ephb2/Tspan11/Tpx2/Timeless/Cenpw/Kif22/Sfxn2/Sall1/Prr11/Tet1/Spdl1/Efs/Smad6/Fbxl7/Birc5/Jam3/H4c3/Tk1/Ccdc8/Otx2/Acvr2b/Cenpe/Plk1/Nek2/Ncapd2/Kif23/Esco2/Lrp2/Gpc4/Arhgef26/Twist1/Elovl2/Lmx1a/Cnpy1/Ccna2/Enkur/Prc1/Parpbp/Fzd2/Brca2/Nuf2/Bard1/Macroh2a2/Mdk/Fam83d/Kif2c/Fbln1/Aurkb/Igdcc3/Bub1b/Snrpb/Frem2/Ckap2/Cdc25c/Igf2bp3/Mid1/Rad51ap1/Aurka/Pif1/Clspn/Cdkn3/Prtg/Mest/H2ax/Ttk/Ect2/Ncaph/Melk/Fzd3/Ccnb1/Gbx2/Foxm1/Hjurp/Mybl2/Ncapg/Klhdc8b/Gtse1/Spag5/Sox21/Pou3f1/Ston1/Ezh2/Aspm/Cdca8/Fbn1/Rcn1/Mki67/Lmx1b/Nkd1/Kif15/Gins2/Chn2/Cenpf/Fanci/Chaf1a/Slc39a8/Uhrf1/Fzd1/Eef1d/Tcf3/Vrk1/Atad2/Cdk1/Rpa3/Hmgb2/Tyms/Mcm2/Frem1/Top2a/Tspan18/Hmmr/Kif4/Pdzrn3/Rnaseh2a/Ranbp1/Hmgn2/Kif11/Vim/Nectin3/Lsm4/Mcm3"
"DESCARTES_FETAL_INTESTINE_MYELOID_CELLS","DESCARTES_FETAL_INTESTINE_MYELOID_CELLS",181,-0.46603126156378,-2.32779294192663,6.61838933661601e-12,2.57136682004081e-10,1.6126679670117e-10,3896,"tags=41%, list=22%, signal=33%","Lilra6/Mmp9/Ms4a4a/Cd163/Tnfaip8l2/Hck/Siglece/C1qa/Tbxas1/Ido1/C3ar1/Dapp1/Ms4a6c/Ncf4/Il1r2/Hcar2/Cmklr1/Cfp/Il1b/Cd86/Zmynd15/Nampt/Slc31a2/Ifi205/Ms4a7/Il10ra/Tlr7/Rasgrp4/Fpr1/Cd14/Milr1/Ccr1/Cd101/P2ry13/Ptafr/Ms4a14/Mpeg1/Mefv/Irf8/Adgre5/Plek/F13a1/Fmn1/Tchh/Cr1l/Dnase1l3/Marchf1/Tlr8/C5ar1/Pdcd1lg2/Rab20/Trem1/Hrh1/Gpr141/Cd33/C5ar2/Nlrp3/Gpr34/Cd209b/Nuak2/Cd1d1/Hrh2/Abca1/Stx11/Tlr6/Csf3r/Fcgr2b/Nlrc4/Il6ra/Mertk/Cd274/Retn/Cd300lf/Adap2/Mafb"
"AIZARANI_LIVER_C14_HEPATOCYTES_2","AIZARANI_LIVER_C14_HEPATOCYTES_2",195,0.498677443616344,2.19685414125795,8.77719664043869e-12,3.28831402707864e-10,2.06231124070458e-10,2541,"tags=32%, list=14%, signal=28%","Slc10a1/Fga/Plg/Acat1/Ttr/Saa4/C4bp/Gc/Fgg/Aldob/Mat1a/Apoc3/Apoa5/Fgl1/Vtn/Tlcd4/Akr1d1/Agxt/Serpinc1/Igf2/Abat/Cfhr1/Rdh1/Cyp3a11/Kng2/C8a/Reep6/Hpx/Mst1/Cyp2b19/Tmem176b/Acy1/Tmem176a/Apoa2/Gjb1/Orm1/Apoc1/Fbp1/Tdo2/Serping1/Asgr1/Qprt/Angptl3/Rgn/Slc27a5/Serpina1b/Bhmt/Gpx3/Insig1/Itih3/Adh1/Itih1/Cp/Cps1/Aldh1a7/Dpys/F2/Pebp1/Apom/Fgb/Apoa1/Nnmt"
"MANNO_MIDBRAIN_NEUROTYPES_HPROGBP","MANNO_MIDBRAIN_NEUROTYPES_HPROGBP",282,0.454371366780666,2.08667048077296,1.10003294240509e-11,3.97908467787221e-10,2.49553752814222e-10,5717,"tags=58%, list=32%, signal=40%","Shisa2/Rtkn2/Ptx3/Tdp1/Syt2/Ube2t/Sall4/Gulp1/Igfbp2/Nes/Mttp/Kif14/Ccnb2/Sfrp2/Lhfp/Lmnb2/Tacc3/Cdca3/Depdc1b/Pimreg/Ephb2/Tpx2/Timeless/Racgap1/Cenpw/Kif22/Sall1/Pou3f2/Itgb8/Cip2a/Prr11/Tet1/Spdl1/Mylk/Sfrp1/Celsr2/Birc5/Dnajc9/Lrrn1/Tk1/Pde1a/Fgfr3/Otx2/Cenpe/Plk1/Nek2/Ncapd2/Kirrel2/Kif23/Mxra8/Esco2/Lrp2/Arhgef26/Shisa3/Cnpy1/Ccna2/Prc1/Parpbp/Pappa/Fzd2/Brca2/Nuf2/Mdk/Fam83d/Kif2c/Xrcc3/Aurkb/Igdcc3/Bub1b/Rftn2/Ckap2/Cdc25c/Mid1/Rad51ap1/Aurka/Pif1/Clspn/Cdkn3/H2az1/Prtg/Rpl18/H2ax/Ttk/Ect2/Sox1/Cenpq/Ncaph/Melk/Ccnb1/Gbx2/Foxm1/Hjurp/Mybl2/Ncapg/Gtse1/Spag5/Sox9/Pou3f1/Ston1/Aspm/Cdca8/Aamdc/Dmbx1/Mki67/Mcm5/Lgr5/Kif15/Gins2/Cenpf/Fanci/Uhrf1/Fzd1/Eef1d/Atad2/Cdk1/Sapcd2/Rpa3/Hmgb2/Tyms/Plp1/Top2a/Asb2/Tmem97/Hmmr/Kif4/Pdzrn3/Rnaseh2a/Hmgn2/Snrpf/Kif11/Vim/Piezo2/Limch1/Kif18a/Pcdh8/Veph1/Nusap1/Ckap2l/Col2a1/Mad2l1/Rps19/Hells/Knstrn/Fat3/Spc25/Rfc3/Yap1/Bub1/Mcm6/Igf2bp1/Crym/Fbxo5/Rpl23a/Troap/Cenpk/Rps14/Cenpn/Gpsm2/Pbk/Dsn1/Mcm7/Cdhr1/Nptx2/Crb2"
