"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Rflna",15.8427422993756,1.19401193864185,0.764200600194477,1.56243261041406,0.118186109806221,0.977014841877251,"Rflna"
"Rflnb",521.857402140673,0.0693880922849017,0.347329573232282,0.199775940871287,0.841655818417253,0.999994317097505,"Rflnb"
"Rfng",539.16884000391,0.0572275472714391,0.115605075966344,0.495026250301498,0.620581590952123,0.999994317097505,"Rfng"
"Rfpl4",3.89712809410664,2.13951300576409,2.12910904516783,1.00488653252395,0.314951490034908,0.999994317097505,"Rfpl4"
"Rft1",664.347591005988,0.0111799942022683,0.0751153027673384,0.148837770605773,0.881681645933344,0.999994317097505,"Rft1"
"Rftn1",3186.62786310413,-0.0684391183979823,0.103222494915155,-0.663025229667591,0.50731439573649,0.999994317097505,"Rftn1"
"Rftn2",331.870235302849,0.291929657028513,0.241967025675672,1.20648528952788,0.227630427764714,0.999994317097505,"Rftn2"
"Rfwd3",1483.99725120087,0.01939934945517,0.072777982374383,0.266555197358677,0.789811655103348,0.999994317097505,"Rfwd3"
"Rfx1",868.619664655565,-0.15123032908638,0.110614760878809,-1.36718036440064,0.171568778413017,0.999994317097505,"Rfx1"
"Rfx2",295.869652467931,-0.169552300568698,0.29924891245038,-0.566592871400368,0.570990819299085,0.999994317097505,"Rfx2"
"Rfx3",248.634842038737,-0.0189675608410007,0.179916069408961,-0.105424495451189,0.916038979808765,0.999994317097505,"Rfx3"
"Rfx4",0.246807468423044,0.807783600382323,4.42812966049168,0.1824209457075,0.855252389287082,0.999994317097505,"Rfx4"
"Rfx5",400.80619528016,-0.104998622353379,0.102992357801971,-1.01947974193644,0.307975265834067,0.999994317097505,"Rfx5"
"Rfx7",876.364557173365,-0.134445263662206,0.134326585083651,-1.00088350774704,0.316883130722496,0.999994317097505,"Rfx7"
"Rfx8",5.24234046880854,1.7213322154511,0.897113287331441,1.91874564757745,0.0550165314824044,0.898384023746713,"Rfx8"
"Rfxank",341.526606756135,0.079917907173172,0.0976136528276719,0.818716489528979,0.412948186453465,0.999994317097505,"Rfxank"
"Rfxap",432.813759890813,-0.0733908794296039,0.0950290965635787,-0.772299033491307,0.439937337727219,0.999994317097505,"Rfxap"
"Rgcc",1235.13656725264,0.0447560915706536,0.247240734524677,0.181022320843277,0.856350055944836,0.999994317097505,"Rgcc"
"Rgl1",6164.10328589083,0.0453093432249489,0.152483858082198,0.29714189944305,0.766358177012075,0.999994317097505,"Rgl1"
"Rgl2",3324.25427505734,0.0420412356810068,0.129004276234219,0.325890248821498,0.744507393626233,0.999994317097505,"Rgl2"
"Rgl3",56.1411932809308,-0.0430770297045282,0.313379304080003,-0.137459714613225,0.890667433500211,0.999994317097505,"Rgl3"
"Rgma",377.390642707558,0.425548222376346,0.190950930502028,2.2285737035035,0.0258422823356802,0.757725992111936,"Rgma"
"Rgmb",696.794855071693,-0.192569903716948,0.114369356403431,-1.68375437068711,0.0922291488531068,0.950677928073545,"Rgmb"
"Rgn",6.59315708686036,2.34088270453396,1.6548216146878,1.41458310899305,0.157190764100111,0.999994317097505,"Rgn"
"Rgp1",1433.37042120427,0.014362659273824,0.0747968255892961,0.192022310581579,0.847724729301456,0.999994317097505,"Rgp1"
"Rgr",0,NA,NA,NA,NA,NA,"Rgr"
"Rgs1",6970.22890468548,0.0686401567869211,0.262565651928521,0.261420929519018,0.793767918636427,0.999994317097505,"Rgs1"
"Rgs10",1287.68291190461,-0.060958572067215,0.112856398443017,-0.540142808987425,0.589098550009844,0.999994317097505,"Rgs10"
"Rgs11",359.956575159744,-0.342364742547952,0.274202773994703,-1.24858234495675,0.211817873073063,0.999994317097505,"Rgs11"
